split,tid,fid,text,tokens
clotho_development,hvahsFnWCNc=,fXdc66nYP2M=,Rain droplets hit the floor as thunder roars in the background,"['rain', 'droplets', 'hit', 'the', 'floor', 'as', 'thunder', 'roars', 'in', 'the', 'background']"
clotho_development,ZhOBbNbwH0Q=,fXdc66nYP2M=,Rain is pouring onto a roof and thunder is in the distance.,"['rain', 'is', 'pouring', 'onto', 'a', 'roof', 'and', 'thunder', 'is', 'in', 'the', 'distance']"
clotho_development,cErvTrSrrIk=,fXdc66nYP2M=,Rain is pouring onto a roof while thunder is booming in the distance.,"['rain', 'is', 'pouring', 'onto', 'a', 'roof', 'while', 'thunder', 'is', 'booming', 'in', 'the', 'distance']"
clotho_development,wiYoA3QCecA=,b75YBM_kUfM=,A person is walking at a steady pace outdoors with crackling at their feet.,"['a', 'person', 'is', 'walking', 'at', 'a', 'steady', 'pace', 'outdoors', 'with', 'crackling', 'at', 'their', 'feet']"
clotho_development,unref-6omwk=,b75YBM_kUfM=,"Footsteps grow louder and then softer as they crunch through gravel, twigs, and leaves.","['footsteps', 'grow', 'louder', 'and', 'then', 'softer', 'as', 'they', 'crunch', 'through', 'gravel', 'twigs', 'and', 'leaves']"
clotho_development,h4Vy7oYqnq4=,b75YBM_kUfM=,Someone walking in the snow and on the ice.,"['someone', 'walking', 'in', 'the', 'snow', 'and', 'on', 'the', 'ice']"
clotho_development,fRSR3PEESK8=,b75YBM_kUfM=,Someone walks on the ice and in the snow .,"['someone', 'walks', 'on', 'the', 'ice', 'and', 'in', 'the', 'snow']"
clotho_development,vZNFgIDbEl0=,b75YBM_kUfM=,a person walks at a steady pace outdoors with crackling at their feet,"['a', 'person', 'walks', 'at', 'a', 'steady', 'pace', 'outdoors', 'with', 'crackling', 'at', 'their', 'feet']"
clotho_development,w5CU6aESf6k=,D42JR3GeESg=,Birds are chirping in the background while an owl is hooting.,"['birds', 'are', 'chirping', 'in', 'the', 'background', 'while', 'an', 'owl', 'is', 'hooting']"
clotho_development,bvXOkhy5D1s=,D42JR3GeESg=,Birds chirping in the background with an owl hooting.,"['birds', 'chirping', 'in', 'the', 'background', 'with', 'an', 'owl', 'hooting']"
clotho_development,fjhSkqB7ZUg=,D42JR3GeESg=,"Water is flowing, birds are singing and voices in the background.","['water', 'is', 'flowing', 'birds', 'are', 'singing', 'and', 'voices', 'in', 'the', 'background']"
clotho_development,hBj_xeo_vw4=,D42JR3GeESg=,water falls heavily with great force in the wind with the screaming of animals,"['water', 'falls', 'heavily', 'with', 'great', 'force', 'in', 'the', 'wind', 'with', 'the', 'screaming', 'of', 'animals']"
clotho_development,lLWHHjhfdYs=,D42JR3GeESg=,"water flowing, birds singing and voices in the background","['water', 'flowing', 'birds', 'singing', 'and', 'voices', 'in', 'the', 'background']"
clotho_development,hbUwM6Lp-Gk=,MI4-wA-GE0g=,A person clangs two metal objects against another,"['a', 'person', 'clangs', 'two', 'metal', 'objects', 'against', 'another']"
clotho_development,NkadGleXNrM=,MI4-wA-GE0g=,A person hits a pan over and over again.,"['a', 'person', 'hits', 'a', 'pan', 'over', 'and', 'over', 'again']"
clotho_development,4u6ycUaSu60=,MI4-wA-GE0g=,A person is clanging two metal objects together.,"['a', 'person', 'is', 'clanging', 'two', 'metal', 'objects', 'together']"
clotho_development,ToRF1lLmJBk=,MI4-wA-GE0g=,Two pipes are being banged together in a random way.,"['two', 'pipes', 'are', 'being', 'banged', 'together', 'in', 'a', 'random', 'way']"
clotho_development,6bulyFr4uwE=,MI4-wA-GE0g=,Two pipes are being banged together without any rhythm.,"['two', 'pipes', 'are', 'being', 'banged', 'together', 'without', 'any', 'rhythm']"
clotho_development,5XVVoeYOzS0=,S0hassPvFVw=,"A toilet flushes, and water then flows down the drain.","['a', 'toilet', 'flushes', 'and', 'water', 'then', 'flows', 'down', 'the', 'drain']"
clotho_development,9UgBbHVQHRk=,S0hassPvFVw=,A toilet is flushed two times after use.,"['a', 'toilet', 'is', 'flushed', 'two', 'times', 'after', 'use']"
clotho_development,_QMx3pU7JkM=,S0hassPvFVw=,"After a toilet is used, it is flushed two times.","['after', 'a', 'toilet', 'is', 'used', 'it', 'is', 'flushed', 'two', 'times']"
clotho_development,IPFsrMsmiY4=,S0hassPvFVw=,Someone is flushing a toilet and the water goes down the pipes.,"['someone', 'is', 'flushing', 'a', 'toilet', 'and', 'the', 'water', 'goes', 'down', 'the', 'pipes']"
clotho_development,yy2tpAs9NnY=,S0hassPvFVw=,The water travels down through the pipes when the toilet is flushed.,"['the', 'water', 'travels', 'down', 'through', 'the', 'pipes', 'when', 'the', 'toilet', 'is', 'flushed']"
clotho_development,33SAuFMaD1A=,XQGOK2x6ZE4=,A bell is being hit at a constant rate and a train so coming on by.,"['a', 'bell', 'is', 'being', 'hit', 'at', 'a', 'constant', 'rate', 'and', 'a', 'train', 'so', 'coming', 'on', 'by']"
clotho_development,9QfITcyFg3g=,XQGOK2x6ZE4=,A bell is sounding constantly as the train is coming by.,"['a', 'bell', 'is', 'sounding', 'constantly', 'as', 'the', 'train', 'is', 'coming', 'by']"
clotho_development,YE-eAvz-jjQ=,XQGOK2x6ZE4=,Metal pipes or pieces clanking together in an outdoor area with cars driving nearby.,"['metal', 'pipes', 'or', 'pieces', 'clanking', 'together', 'in', 'an', 'outdoor', 'area', 'with', 'cars', 'driving', 'nearby']"
clotho_development,h3p_GZbgK3Q=,XQGOK2x6ZE4=,The bell at the train station rings loudly as the train approaches.,"['the', 'bell', 'at', 'the', 'train', 'station', 'rings', 'loudly', 'as', 'the', 'train', 'approaches']"
clotho_development,ZCfCvLRg-1k=,XQGOK2x6ZE4=,"a train crossing signal, train approaches and goes past, birds sing","['a', 'train', 'crossing', 'signal', 'train', 'approaches', 'and', 'goes', 'past', 'birds', 'sing']"
clotho_development,Xvaoi7Lu9qo=,QwRrw_hgvL4=,A chiming vibration occurs as water drips onto a metallic surface.,"['a', 'chiming', 'vibration', 'occurs', 'as', 'water', 'drips', 'onto', 'a', 'metallic', 'surface']"
clotho_development,8LmIxzs5Jmg=,QwRrw_hgvL4=,Water drips into an empty shallow metal pan repeatedly,"['water', 'drips', 'into', 'an', 'empty', 'shallow', 'metal', 'pan', 'repeatedly']"
clotho_development,s0J075bqrPE=,QwRrw_hgvL4=,Water drops are falling into a metal pot.,"['water', 'drops', 'are', 'falling', 'into', 'a', 'metal', 'pot']"
clotho_development,8Wvs3pNnPhg=,QwRrw_hgvL4=,Water drops slowly fall into a metal pot.,"['water', 'drops', 'slowly', 'fall', 'into', 'a', 'metal', 'pot']"
clotho_development,7nOcHN-xJs8=,QwRrw_hgvL4=,Water repeatedly drips down into a metal pan.,"['water', 'repeatedly', 'drips', 'down', 'into', 'a', 'metal', 'pan']"
clotho_development,OT3-MN4HeFY=,P6WClCB7JDc=,Water is pouring down into a shallow creek.,"['water', 'is', 'pouring', 'down', 'into', 'a', 'shallow', 'creek']"
clotho_development,Y8pT2zibSpc=,P6WClCB7JDc=,Water pours down into a shallow creek below.,"['water', 'pours', 'down', 'into', 'a', 'shallow', 'creek', 'below']"
clotho_development,Yyrj7S5IObs=,P6WClCB7JDc=,Water ran into a gutter and down a drain and a loudspeaker in the distance.,"['water', 'ran', 'into', 'a', 'gutter', 'and', 'down', 'a', 'drain', 'and', 'a', 'loudspeaker', 'in', 'the', 'distance']"
clotho_development,FQM6bOmG7Lo=,P6WClCB7JDc=,Water running into a gutter and down a drain and a loudspeaker in the distance.,"['water', 'running', 'into', 'a', 'gutter', 'and', 'down', 'a', 'drain', 'and', 'a', 'loudspeaker', 'in', 'the', 'distance']"
clotho_development,87CDs4VAA-o=,P6WClCB7JDc=,"rain water falling into puddles on the ground and a loud, muffled voice in background","['rain', 'water', 'falling', 'into', 'puddles', 'on', 'the', 'ground', 'and', 'a', 'loud', 'muffled', 'voice', 'in', 'background']"
clotho_development,98sFd6HzozI=,9UzyqWGJrh8=,Crickets make audible noises and animals howl in the distance.,"['crickets', 'make', 'audible', 'noises', 'and', 'animals', 'howl', 'in', 'the', 'distance']"
clotho_development,P2Eki-9Ac2M=,9UzyqWGJrh8=,Crickets were chirping and frogs were croaking in the background.,"['crickets', 'were', 'chirping', 'and', 'frogs', 'were', 'croaking', 'in', 'the', 'background']"
clotho_development,fvnRzVOJeyU=,9UzyqWGJrh8=,Insects are chirping as the slight wind blows.,"['insects', 'are', 'chirping', 'as', 'the', 'slight', 'wind', 'blows']"
clotho_development,-j8HUuL18Cs=,9UzyqWGJrh8=,Insects are chirping with slight wind in the background.,"['insects', 'are', 'chirping', 'with', 'slight', 'wind', 'in', 'the', 'background']"
clotho_development,N1tf7eXN3uI=,9UzyqWGJrh8=,Several crickets and insects make noises next to a road that has cars driving by.,"['several', 'crickets', 'and', 'insects', 'make', 'noises', 'next', 'to', 'a', 'road', 'that', 'has', 'cars', 'driving', 'by']"
clotho_development,A28L270G2fk=,VsrBFez1mZ4=,A bus was driving on a rainy day,"['a', 'bus', 'was', 'driving', 'on', 'a', 'rainy', 'day']"
clotho_development,c77IqjXyhYg=,VsrBFez1mZ4=,Birds are chirping against the traffic in the background and a light clicking toward end.,"['birds', 'are', 'chirping', 'against', 'the', 'traffic', 'in', 'the', 'background', 'and', 'a', 'light', 'clicking', 'toward', 'end']"
clotho_development,69gag9OuIt8=,VsrBFez1mZ4=,Birds start chirping in the background as the rain continues to pour down.,"['birds', 'start', 'chirping', 'in', 'the', 'background', 'as', 'the', 'rain', 'continues', 'to', 'pour', 'down']"
clotho_development,A1hG2-MMR2c=,VsrBFez1mZ4=,On a rainy day a bus is being drove.,"['on', 'a', 'rainy', 'day', 'a', 'bus', 'is', 'being', 'drove']"
clotho_development,eVmtwQ65Si4=,VsrBFez1mZ4=,The rain is pouring down and then birds start chirping in the background as the rain continues.,"['the', 'rain', 'is', 'pouring', 'down', 'and', 'then', 'birds', 'start', 'chirping', 'in', 'the', 'background', 'as', 'the', 'rain', 'continues']"
clotho_development,MZy2UmLGtTY=,58-tIaYzCMM=,A bell rings as a train comes closer and slows down.,"['a', 'bell', 'rings', 'as', 'a', 'train', 'comes', 'closer', 'and', 'slows', 'down']"
clotho_development,BUM9Jkllhko=,58-tIaYzCMM=,A bell tolls while a train drives by on the railroad tracks nearby.,"['a', 'bell', 'tolls', 'while', 'a', 'train', 'drives', 'by', 'on', 'the', 'railroad', 'tracks', 'nearby']"
clotho_development,zcvvC8EZUj4=,58-tIaYzCMM=,Train bells ring before it passes by and moves into the distance.,"['train', 'bells', 'ring', 'before', 'it', 'passes', 'by', 'and', 'moves', 'into', 'the', 'distance']"
clotho_development,DvNh5UOdwdY=,58-tIaYzCMM=,Warning bells go off at a train crossing then a train goes by.,"['warning', 'bells', 'go', 'off', 'at', 'a', 'train', 'crossing', 'then', 'a', 'train', 'goes', 'by']"
clotho_development,pfEiGxVBLqI=,58-tIaYzCMM=,Warning bells of a train crossing and then a train going by and away.,"['warning', 'bells', 'of', 'a', 'train', 'crossing', 'and', 'then', 'a', 'train', 'going', 'by', 'and', 'away']"
clotho_development,SqC2N6ydDUM=,0oFXlHK_trg=,Crickets and birds are chirping and singing as evening falls over the land.,"['crickets', 'and', 'birds', 'are', 'chirping', 'and', 'singing', 'as', 'evening', 'falls', 'over', 'the', 'land']"
clotho_development,nPyCFhkBcSQ=,0oFXlHK_trg=,Crickets chirp and buzz loudly outside many times.,"['crickets', 'chirp', 'and', 'buzz', 'loudly', 'outside', 'many', 'times']"
clotho_development,3VQVG09EJew=,0oFXlHK_trg=,Crickets chirping and buzzing loudly outside many times.,"['crickets', 'chirping', 'and', 'buzzing', 'loudly', 'outside', 'many', 'times']"
clotho_development,9S4HLz_M_lI=,0oFXlHK_trg=,"Outside, several crickets and insects are chirping outside near the road.","['outside', 'several', 'crickets', 'and', 'insects', 'are', 'chirping', 'outside', 'near', 'the', 'road']"
clotho_development,ad3OHCOYP1E=,0oFXlHK_trg=,Several crickets and insects chirping outside near a road.,"['several', 'crickets', 'and', 'insects', 'chirping', 'outside', 'near', 'a', 'road']"
clotho_development,YG1IyAPSi0M=,sCKTH04XA68=,"A distant object scratches against another, as crickets chirp outside.","['a', 'distant', 'object', 'scratches', 'against', 'another', 'as', 'crickets', 'chirp', 'outside']"
clotho_development,bmpxOGMPr9g=,sCKTH04XA68=,Crickets chirp outside and a distant object scratches against another.,"['crickets', 'chirp', 'outside', 'and', 'a', 'distant', 'object', 'scratches', 'against', 'another']"
clotho_development,CqgZHAz7qfY=,sCKTH04XA68=,Insects are audible in the distance in a soft environment.,"['insects', 'are', 'audible', 'in', 'the', 'distance', 'in', 'a', 'soft', 'environment']"
clotho_development,4InGd_ok2Fc=,sCKTH04XA68=,"Out in nature, the wind is blowing softly while an insect is moving around nearby.","['out', 'in', 'nature', 'the', 'wind', 'is', 'blowing', 'softly', 'while', 'an', 'insect', 'is', 'moving', 'around', 'nearby']"
clotho_development,dCa5EK8WKkQ=,sCKTH04XA68=,Some insects making noises from a distance in quiet environment,"['some', 'insects', 'making', 'noises', 'from', 'a', 'distance', 'in', 'quiet', 'environment']"
clotho_development,C8-xZ2WklYU=,Lqr0TfVV9FU=,"A car alarm blares, creating an echo as the noise hits a building.","['a', 'car', 'alarm', 'blares', 'creating', 'an', 'echo', 'as', 'the', 'noise', 'hits', 'a', 'building']"
clotho_development,95f4FfIw9Bg=,Lqr0TfVV9FU=,A car alarm honking repeatedly in an open parking lot.,"['a', 'car', 'alarm', 'honking', 'repeatedly', 'in', 'an', 'open', 'parking', 'lot']"
clotho_development,N9u_C5TcbXI=,Lqr0TfVV9FU=,A car alarm is loudly beeping constantly through out.,"['a', 'car', 'alarm', 'is', 'loudly', 'beeping', 'constantly', 'through', 'out']"
clotho_development,iAFLmO9p10E=,Lqr0TfVV9FU=,"A loud car alarm beeps nonstop, in a constant manner.","['a', 'loud', 'car', 'alarm', 'beeps', 'nonstop', 'in', 'a', 'constant', 'manner']"
clotho_development,qWxD7oWHcWM=,Lqr0TfVV9FU=,In an open parking lot a car alarm honks repeatedly,"['in', 'an', 'open', 'parking', 'lot', 'a', 'car', 'alarm', 'honks', 'repeatedly']"
clotho_development,nwLVdem1nj4=,bMOpW-XbhJg=,A drill is being turned up as the video goes on.,"['a', 'drill', 'is', 'being', 'turned', 'up', 'as', 'the', 'video', 'goes', 'on']"
clotho_development,IVQSZHRQu30=,bMOpW-XbhJg=,A drill with a bit is running at a fast speed.,"['a', 'drill', 'with', 'a', 'bit', 'is', 'running', 'at', 'a', 'fast', 'speed']"
clotho_development,Z0kNPQhp8oc=,bMOpW-XbhJg=,"An engine gradually accelerates louder, going higher and higher in pitch as it speeds up.","['an', 'engine', 'gradually', 'accelerates', 'louder', 'going', 'higher', 'and', 'higher', 'in', 'pitch', 'as', 'it', 'speeds', 'up']"
clotho_development,3m-tEGR3GcE=,bMOpW-XbhJg=,"An engine gradually accelerates, going higher and higher in pitch","['an', 'engine', 'gradually', 'accelerates', 'going', 'higher', 'and', 'higher', 'in', 'pitch']"
clotho_development,aABpmMmbT_0=,bMOpW-XbhJg=,The loud whine of a jet engine comes closer before parking.,"['the', 'loud', 'whine', 'of', 'a', 'jet', 'engine', 'comes', 'closer', 'before', 'parking']"
clotho_development,VwYDF_qcbYc=,zKMhwLUOYjc=,A liquid drips quietly into another liquid with wind in the background.,"['a', 'liquid', 'drips', 'quietly', 'into', 'another', 'liquid', 'with', 'wind', 'in', 'the', 'background']"
clotho_development,PZDik_GiDQY=,zKMhwLUOYjc=,Echoes of light drops of water drip onto a stone surface.,"['echoes', 'of', 'light', 'drops', 'of', 'water', 'drip', 'onto', 'a', 'stone', 'surface']"
clotho_development,R2zkJXbhOPQ=,zKMhwLUOYjc=,Water dripping out of a faucet with traffic sounds in the background.,"['water', 'dripping', 'out', 'of', 'a', 'faucet', 'with', 'traffic', 'sounds', 'in', 'the', 'background']"
clotho_development,jTH2ALGPOzQ=,zKMhwLUOYjc=,"Water drips out the faucet, with sound from traffic.","['water', 'drips', 'out', 'the', 'faucet', 'with', 'sound', 'from', 'traffic']"
clotho_development,l2wgCqGVFpQ=,zKMhwLUOYjc=,Water is dripping down while cars are passing.,"['water', 'is', 'dripping', 'down', 'while', 'cars', 'are', 'passing']"
clotho_development,oNAPh4u-BCY=,n8-Zkkschb4=,An airplane is flying in the air at a steady pace.,"['an', 'airplane', 'is', 'flying', 'in', 'the', 'air', 'at', 'a', 'steady', 'pace']"
clotho_development,87y11CzP824=,n8-Zkkschb4=,An airplane that is flying in the air at a steady pace.,"['an', 'airplane', 'that', 'is', 'flying', 'in', 'the', 'air', 'at', 'a', 'steady', 'pace']"
clotho_development,3hU6ZPWDjDk=,n8-Zkkschb4=,The airplane engine is whirring and then it takes off while the wind is blowing strongly,"['the', 'airplane', 'engine', 'is', 'whirring', 'and', 'then', 'it', 'takes', 'off', 'while', 'the', 'wind', 'is', 'blowing', 'strongly']"
clotho_development,L1aPws9atxA=,n8-Zkkschb4=,Wind blowing in strong gust created a wind tunnel effect.,"['wind', 'blowing', 'in', 'strong', 'gust', 'created', 'a', 'wind', 'tunnel', 'effect']"
clotho_development,CTXA5F-mpk4=,n8-Zkkschb4=,Wind blowing in strong gust creating a wind tunnel effect.,"['wind', 'blowing', 'in', 'strong', 'gust', 'creating', 'a', 'wind', 'tunnel', 'effect']"
clotho_development,X3LzWOn4ySw=,_SiGc4iNvyQ=,Birds chirp while a large amount of water rushes loudly in the background,"['birds', 'chirp', 'while', 'a', 'large', 'amount', 'of', 'water', 'rushes', 'loudly', 'in', 'the', 'background']"
clotho_development,UlSRYAC4Suk=,_SiGc4iNvyQ=,Birds chirping with water rushing loudly in the background.,"['birds', 'chirping', 'with', 'water', 'rushing', 'loudly', 'in', 'the', 'background']"
clotho_development,3Cl26mJ5hfI=,_SiGc4iNvyQ=,Chirping bird sounds are in the jungle background.,"['chirping', 'bird', 'sounds', 'are', 'in', 'the', 'jungle', 'background']"
clotho_development,o95J1-uKZdo=,_SiGc4iNvyQ=,Some birds sing loudly while other birds call and chirp.,"['some', 'birds', 'sing', 'loudly', 'while', 'other', 'birds', 'call', 'and', 'chirp']"
clotho_development,pMjKaWswdK0=,_SiGc4iNvyQ=,jungle sounds the birds chirping in the background.,"['jungle', 'sounds', 'the', 'birds', 'chirping', 'in', 'the', 'background']"
clotho_development,98U6bfNab3Y=,-HpkvMsCcss=,A person is walking on the ground in the distance.,"['a', 'person', 'is', 'walking', 'on', 'the', 'ground', 'in', 'the', 'distance']"
clotho_development,EMoPs5hjutU=,-HpkvMsCcss=,A person opens a door with keys and they walk in and set the keys down.,"['a', 'person', 'opens', 'a', 'door', 'with', 'keys', 'and', 'they', 'walk', 'in', 'and', 'set', 'the', 'keys', 'down']"
clotho_development,HSjGOR59_1g=,-HpkvMsCcss=,"A person opens a door with keys, walks in and sets the keys down.","['a', 'person', 'opens', 'a', 'door', 'with', 'keys', 'walks', 'in', 'and', 'sets', 'the', 'keys', 'down']"
clotho_development,lu98DzwuFS0=,-HpkvMsCcss=,Distant traffic noise is muffled by the movement of a person in the office.,"['distant', 'traffic', 'noise', 'is', 'muffled', 'by', 'the', 'movement', 'of', 'a', 'person', 'in', 'the', 'office']"
clotho_development,suekZb5PTKw=,-HpkvMsCcss=,Distant traffic sounds are muffled by the movement of an individual in the office.,"['distant', 'traffic', 'sounds', 'are', 'muffled', 'by', 'the', 'movement', 'of', 'an', 'individual', 'in', 'the', 'office']"
clotho_development,B3EMtmk7epE=,ZH7U0pRQBh4=,A crowded restaurant with many people talking over each other.,"['a', 'crowded', 'restaurant', 'with', 'many', 'people', 'talking', 'over', 'each', 'other']"
clotho_development,LgwWuDYm9sg=,ZH7U0pRQBh4=,Loud talking with a crinkling sound near the end,"['loud', 'talking', 'with', 'a', 'crinkling', 'sound', 'near', 'the', 'end']"
clotho_development,s2XU25lUjrE=,ZH7U0pRQBh4=,People talk loudly and people shop at a market.,"['people', 'talk', 'loudly', 'and', 'people', 'shop', 'at', 'a', 'market']"
clotho_development,su77Zf7jP3w=,ZH7U0pRQBh4=,Several people are standing close together and speaking.,"['several', 'people', 'are', 'standing', 'close', 'together', 'and', 'speaking']"
clotho_development,0bUA6HcuvME=,ZH7U0pRQBh4=,Several people talking in close proximity to each other.,"['several', 'people', 'talking', 'in', 'close', 'proximity', 'to', 'each', 'other']"
clotho_development,8nTpPvQbpxo=,C2lhVc9xzao=,A man begins to speak as cars drive by on a highway.,"['a', 'man', 'begins', 'to', 'speak', 'as', 'cars', 'drive', 'by', 'on', 'a', 'highway']"
clotho_development,r6lSxZIg1Zw=,C2lhVc9xzao=,A man is talking as three vehicles pass by him very quickly.,"['a', 'man', 'is', 'talking', 'as', 'three', 'vehicles', 'pass', 'by', 'him', 'very', 'quickly']"
clotho_development,0X46uRXaHHM=,C2lhVc9xzao=,A man speaks while cars are driving by in the background.,"['a', 'man', 'speaks', 'while', 'cars', 'are', 'driving', 'by', 'in', 'the', 'background']"
clotho_development,wU0ANn8TW78=,C2lhVc9xzao=,A man talks as three vehicles quickly pass by.,"['a', 'man', 'talks', 'as', 'three', 'vehicles', 'quickly', 'pass', 'by']"
clotho_development,TrEP0UtzIO0=,C2lhVc9xzao=,"While a man is speaking, cars drive by in the background.","['while', 'a', 'man', 'is', 'speaking', 'cars', 'drive', 'by', 'in', 'the', 'background']"
clotho_development,IajfB_NWvYs=,Ib8jsiUG9zc=,A microwave cooking something then dings when ready.,"['a', 'microwave', 'cooking', 'something', 'then', 'dings', 'when', 'ready']"
clotho_development,sKUyVOAnTps=,Ib8jsiUG9zc=,A microwave is cooking something and then it dings when ready.,"['a', 'microwave', 'is', 'cooking', 'something', 'and', 'then', 'it', 'dings', 'when', 'ready']"
clotho_development,IYpSndQgkYU=,Ib8jsiUG9zc=,Someone starts a microwave and then it dings when done.,"['someone', 'starts', 'a', 'microwave', 'and', 'then', 'it', 'dings', 'when', 'done']"
clotho_development,UikAnTNjPLU=,Ib8jsiUG9zc=,"Someone starts a microwave, which dings when it is done.","['someone', 'starts', 'a', 'microwave', 'which', 'dings', 'when', 'it', 'is', 'done']"
clotho_development,EkXirF4wGqQ=,Ib8jsiUG9zc=,a vacuum runs and then a bell dings,"['a', 'vacuum', 'runs', 'and', 'then', 'a', 'bell', 'dings']"
clotho_development,Qi-BNZoWhM0=,oMEqM9_bxok=,A train using its brakes and chiming the bell.,"['a', 'train', 'using', 'its', 'brakes', 'and', 'chiming', 'the', 'bell']"
clotho_development,0r7JhzW2DIs=,oMEqM9_bxok=,A train crossing at an intersection with the train crossing sirens going off.,"['a', 'train', 'crossing', 'at', 'an', 'intersection', 'with', 'the', 'train', 'crossing', 'sirens', 'going', 'off']"
clotho_development,ZBmwz6N-87Y=,oMEqM9_bxok=,A train screeches to a halt as the warning bell dings,"['a', 'train', 'screeches', 'to', 'a', 'halt', 'as', 'the', 'warning', 'bell', 'dings']"
clotho_development,xFxVTVvyVxw=,oMEqM9_bxok=,A train using its breaks while the bells ring on a crossing.,"['a', 'train', 'using', 'its', 'breaks', 'while', 'the', 'bells', 'ring', 'on', 'a', 'crossing']"
clotho_development,0Q_yT514D5M=,oMEqM9_bxok=,"A train using its breaks, while the bells ring at a crossing.","['a', 'train', 'using', 'its', 'breaks', 'while', 'the', 'bells', 'ring', 'at', 'a', 'crossing']"
clotho_development,YEtBByRbofw=,LI9arURHpV4=,A metallic pot is scraped in a clanging manner.,"['a', 'metallic', 'pot', 'is', 'scraped', 'in', 'a', 'clanging', 'manner']"
clotho_development,1llDNDdTeJ4=,LI9arURHpV4=,A person is banging pots and pans around.,"['a', 'person', 'is', 'banging', 'pots', 'and', 'pans', 'around']"
clotho_development,KsA1RWgXTJo=,LI9arURHpV4=,A spoon knocks gently against a metal tin can.,"['a', 'spoon', 'knocks', 'gently', 'against', 'a', 'metal', 'tin', 'can']"
clotho_development,6qPiu2H28Eg=,LI9arURHpV4=,Against a tin can a spoon gently knocks,"['against', 'a', 'tin', 'can', 'a', 'spoon', 'gently', 'knocks']"
clotho_development,Y1PVEQL-uOM=,LI9arURHpV4=,The metal pot clanks as it is scraped.,"['the', 'metal', 'pot', 'clanks', 'as', 'it', 'is', 'scraped']"
clotho_development,fN6k9F2duyM=,UBTUy171fWw=,Humming of distant traffic as water trickles and people speak faintly,"['humming', 'of', 'distant', 'traffic', 'as', 'water', 'trickles', 'and', 'people', 'speak', 'faintly']"
clotho_development,0O-cgQCtY8o=,UBTUy171fWw=,The humming of distant traffic zooms past as water trickles and people speak faintly.,"['the', 'humming', 'of', 'distant', 'traffic', 'zooms', 'past', 'as', 'water', 'trickles', 'and', 'people', 'speak', 'faintly']"
clotho_development,LrQ9tTLxAC0=,UBTUy171fWw=,"Water is pouring down a gutter and into a drain, While traffic is passing in the background.","['water', 'is', 'pouring', 'down', 'a', 'gutter', 'and', 'into', 'a', 'drain', 'while', 'traffic', 'is', 'passing', 'in', 'the', 'background']"
clotho_development,9Ru3hHrCn70=,UBTUy171fWw=,"Water is running and in the background, people talk.","['water', 'is', 'running', 'and', 'in', 'the', 'background', 'people', 'talk']"
clotho_development,qrE5FySMBeM=,UBTUy171fWw=,Water pouring down a gutter and into a drain and traffic passing in the background.,"['water', 'pouring', 'down', 'a', 'gutter', 'and', 'into', 'a', 'drain', 'and', 'traffic', 'passing', 'in', 'the', 'background']"
clotho_development,445FNq9zvgM=,bAriGte-g3Y=,A person walking along a road with cars driving by and birds in the background.,"['a', 'person', 'walking', 'along', 'a', 'road', 'with', 'cars', 'driving', 'by', 'and', 'birds', 'in', 'the', 'background']"
clotho_development,RTDdUnr3zBk=,bAriGte-g3Y=,"A person walks along a road, while cars drive past and birds chirp.","['a', 'person', 'walks', 'along', 'a', 'road', 'while', 'cars', 'drive', 'past', 'and', 'birds', 'chirp']"
clotho_development,DcbYu1rhyl8=,bAriGte-g3Y=,Footsteps and then an airplane jet flying overhead.,"['footsteps', 'and', 'then', 'an', 'airplane', 'jet', 'flying', 'overhead']"
clotho_development,dgfScBsBbuQ=,bAriGte-g3Y=,Someone is walking outdoors and a car zooms by.,"['someone', 'is', 'walking', 'outdoors', 'and', 'a', 'car', 'zooms', 'by']"
clotho_development,9iPTn7MsZlg=,bAriGte-g3Y=,Someone is walking outside and a car drives by quickly.,"['someone', 'is', 'walking', 'outside', 'and', 'a', 'car', 'drives', 'by', 'quickly']"
clotho_development,2kOhXXkWPcA=,2Z6qaeEZtww=,A small door is repeatedly opened and closed throughout.,"['a', 'small', 'door', 'is', 'repeatedly', 'opened', 'and', 'closed', 'throughout']"
clotho_development,V6BO8Mz7Q4g=,2Z6qaeEZtww=,A tiny door opens and closes repeatedly as time goes by.,"['a', 'tiny', 'door', 'opens', 'and', 'closes', 'repeatedly', 'as', 'time', 'goes', 'by']"
clotho_development,OSCedjXPXcI=,2Z6qaeEZtww=,Repeatedly a microwave door is being opened and closed.,"['repeatedly', 'a', 'microwave', 'door', 'is', 'being', 'opened', 'and', 'closed']"
clotho_development,ugeCMifLWn4=,2Z6qaeEZtww=,a door latch being opened and closed repeatedly,"['a', 'door', 'latch', 'being', 'opened', 'and', 'closed', 'repeatedly']"
clotho_development,lc7B2KkHJWw=,2Z6qaeEZtww=,a door latch is being opened and closed repeatedly,"['a', 'door', 'latch', 'is', 'being', 'opened', 'and', 'closed', 'repeatedly']"
clotho_development,yQDHvoLUSU8=,w8Jza5L_5FI=,A person is walking along a gravel path.,"['a', 'person', 'is', 'walking', 'along', 'a', 'gravel', 'path']"
clotho_development,plQQOM6nK1U=,w8Jza5L_5FI=,A person walks on gravel as birds are chirping.,"['a', 'person', 'walks', 'on', 'gravel', 'as', 'birds', 'are', 'chirping']"
